order_id,carline_id,colour_id,sales_person_id,region_id,sales_date,order_qty,price_per_unit,total_sales
454,38,9,17,7,2023-01-20,1,2884158.12,2884158.12
455,7,11,22,1,2024-04-28,1,5228909.33,5228909.33
456,3,1,30,7,2022-12-14,1,692746.74,692746.74
457,35,13,38,3,2022-09-20,1,2675447.82,2675447.82
458,7,3,27,12,2025-11-19,1,4276162.15,4276162.15
459,13,4,27,7,2025-12-07,3,864051.15,2592153.45
460,14,2,46,3,2023-12-09,1,1586025.54,1586025.54
461,7,2,41,4,2022-08-25,3,4534935.95,13604807.85
462,31,14,44,8,2024-05-15,1,3219752.24,3219752.24
463,22,6,49,8,2023-08-10,1,788570.6,788570.6
464,28,10,35,1,2024-07-15,1,1411088.24,1411088.24
465,7,12,36,5,2024-11-12,1,5306436.79,5306436.79
466,33,13,51,12,2023-10-03,1,1836299.08,1836299.08
467,4,12,29,9,2025-07-21,1,1518036.96,1518036.96
468,28,5,50,8,2023-02-01,1,3361325.61,3361325.61
469,13,2,33,2,2022-03-25,1,538813.59,538813.59
470,18,5,22,6,2023-10-23,1,2573473.41,2573473.41
471,32,3,36,4,2023-03-27,1,3447039.31,3447039.31
472,22,5,23,3,2023-03-13,1,1695551.88,1695551.88
473,27,14,31,12,2025-08-22,1,2129534.66,2129534.66
474,1,12,40,3,2022-03-23,1,3275072.33,3275072.33
475,28,14,35,8,2022-02-20,2,2090119.61,4180239.22
476,39,11,3,4,2025-08-27,1,4225983.89,4225983.89
477,10,2,35,6,2025-07-07,2,3343582.87,6687165.74
478,4,12,7,3,2025-12-10,1,1437368.64,1437368.64
479,30,1,2,6,2024-12-03,1,2470639.21,2470639.21
480,25,3,28,4,2024-03-08,1,1560174.41,1560174.41
481,27,6,38,1,2022-05-29,1,2922416.69,2922416.69
482,15,7,19,8,2024-06-15,1,3017003.28,3017003.28
483,16,2,48,5,2025-01-22,1,690449.59,690449.59
484,13,12,56,8,2024-02-04,1,727717.19,727717.19
485,41,1,37,7,2025-01-05,2,1009506.92,2019013.84
486,23,9,14,5,2025-08-15,1,1226466.31,1226466.31
487,35,6,8,3,2025-03-07,1,1372536.56,1372536.56
488,35,15,36,1,2025-11-12,2,4085426.68,8170853.36
489,7,6,21,6,2023-11-04,1,4266134.97,4266134.97
490,14,3,28,3,2023-03-30,1,1409716.27,1409716.27
491,27,7,31,6,2024-01-05,1,1917910.29,1917910.29
492,32,6,18,9,2022-10-14,1,2880186.09,2880186.09
493,10,8,55,6,2022-03-05,1,3924657.94,3924657.94
494,33,2,17,6,2025-01-10,1,2897803.92,2897803.92
495,19,2,47,9,2022-10-02,1,2135587.28,2135587.28
496,21,6,52,12,2023-10-19,1,1250110.04,1250110.04
497,41,9,23,1,2024-09-25,2,3887795.08,7775590.16
498,11,6,51,4,2024-08-19,1,1867027.39,1867027.39
499,39,6,34,7,2023-07-15,1,4467916.56,4467916.56
500,35,2,24,6,2022-06-09,1,1835038.19,1835038.19
501,21,5,23,6,2024-09-14,2,1225357.83,2450715.66
502,38,4,33,7,2023-03-10,2,906852.58,1813705.16
503,8,11,27,8,2022-08-21,1,581036.12,581036.12
504,20,2,2,3,2022-09-19,1,2893065.95,2893065.95
505,25,1,4,3,2023-01-04,1,1326368.93,1326368.93
506,21,6,47,7,2023-08-04,2,1260602.14,2521204.28
507,41,4,15,9,2025-05-15,1,1921674.78,1921674.78
508,8,6,11,8,2023-12-03,1,773734.46,773734.46
509,25,1,34,9,2024-10-29,1,1001982.78,1001982.78
510,34,12,51,6,2022-08-29,1,3192410.3,3192410.3
511,6,5,50,7,2024-06-02,2,2794157.24,5588314.48
512,22,5,52,6,2024-02-20,1,1199884.36,1199884.36
513,15,11,28,2,2024-09-04,2,4283228.95,8566457.9
514,31,6,17,3,2025-12-23,1,4658225.62,4658225.62
515,1,3,52,4,2024-01-12,1,2733400.33,2733400.33
516,7,2,37,4,2023-07-19,1,3143421.39,3143421.39
517,43,5,12,4,2025-02-10,1,2792813.83,2792813.83
518,20,10,9,9,2025-09-12,1,5014665.65,5014665.65
519,7,14,33,5,2023-11-25,1,2182707.97,2182707.97
520,26,3,52,1,2022-10-25,1,3118750.37,3118750.37
521,25,3,47,5,2024-03-31,1,1069814.52,1069814.52
522,26,6,53,3,2024-10-09,1,2552464.47,2552464.47
523,10,2,39,6,2022-12-14,1,3721855.94,3721855.94
524,15,1,26,4,2024-03-20,3,3655529.22,10966587.66
525,17,7,36,3,2025-02-19,1,469955.06,469955.06
526,39,2,13,6,2024-04-07,2,2296747.66,4593495.32
527,25,1,19,4,2022-08-28,1,1677792.88,1677792.88
528,33,11,45,5,2024-02-12,2,4274727.22,8549454.44
529,24,14,30,10,2022-02-26,1,3953559.98,3953559.98
530,20,10,45,3,2023-10-09,1,1973174.77,1973174.77
531,15,2,26,7,2023-01-01,1,3154688.27,3154688.27
532,15,14,13,6,2023-02-13,1,4659572.13,4659572.13
533,11,2,54,7,2022-11-16,1,1780389.57,1780389.57
534,7,4,55,6,2022-03-28,2,1442310.11,2884620.22
535,35,12,37,9,2023-12-05,1,2247867.06,2247867.06
536,4,5,26,9,2022-12-24,1,1579196.91,1579196.91
537,7,1,25,6,2023-10-29,1,3594332.29,3594332.29
538,36,2,22,4,2024-10-18,1,1318369.12,1318369.12
539,18,3,37,2,2025-03-25,1,3224811.89,3224811.89
540,28,11,55,5,2022-10-26,1,4009421.36,4009421.36
541,30,4,55,7,2024-12-29,1,2613803.29,2613803.29
542,32,5,45,3,2023-03-18,1,2114510.01,2114510.01
543,34,4,24,4,2025-02-15,1,2691355.66,2691355.66
544,40,1,39,3,2025-03-25,1,2796904.04,2796904.04
545,27,2,33,6,2024-07-04,3,2936439.78,8809319.34
546,38,6,11,7,2023-11-22,1,2430958.96,2430958.96
547,26,1,21,4,2023-08-20,2,2150034.47,4300068.94
548,29,12,24,8,2024-12-02,1,647683.1,647683.1
549,18,8,48,7,2022-06-13,1,1332341.04,1332341.04
550,11,13,4,1,2024-03-24,1,2382522.09,2382522.09
551,22,6,25,4,2023-05-22,1,1945548.97,1945548.97
552,30,5,3,7,2023-10-29,1,2500685.92,2500685.92
553,19,5,45,6,2025-04-25,2,2299236.05,4598472.1
554,25,5,41,6,2023-12-13,1,2978132.04,2978132.04
555,11,4,1,1,2024-08-18,1,1187917.38,1187917.38
556,28,3,52,3,2023-04-19,1,2755477.72,2755477.72
557,33,12,16,3,2025-08-15,1,2785959.35,2785959.35
558,17,4,49,8,2025-06-09,1,533090.77,533090.77
559,33,9,27,3,2022-05-21,1,3283171.54,3283171.54
560,9,6,40,6,2022-04-12,1,1537381.2,1537381.2
561,2,1,1,3,2024-11-12,1,4868177.12,4868177.12
562,19,11,4,3,2024-03-14,1,2163336.26,2163336.26
563,5,11,54,1,2023-05-25,1,8360901.08,8360901.08
564,16,15,48,8,2024-12-03,1,744650.15,744650.15
565,11,13,47,1,2025-01-30,2,2351742.7,4703485.4
566,22,2,43,3,2022-08-20,1,1060360.79,1060360.79
567,11,11,26,8,2022-01-19,1,2526718.01,2526718.01
568,42,7,50,1,2022-11-19,1,1607021.67,1607021.67
569,28,9,23,7,2025-12-07,2,2158155.91,4316311.82
570,7,5,23,8,2024-06-17,1,3445736.34,3445736.34
571,29,8,3,6,2024-06-15,1,429079.87,429079.87
572,24,5,21,8,2023-07-18,1,3042593.78,3042593.78
573,37,2,29,3,2023-06-24,2,4590513.8,9181027.6
574,23,5,2,7,2024-01-16,1,2728101.45,2728101.45
575,32,6,25,3,2025-10-31,1,1863645.86,1863645.86
576,23,6,34,7,2022-03-31,1,3375069.72,3375069.72
577,35,2,7,1,2025-08-07,2,1324010.43,2648020.86
578,35,7,24,3,2022-05-26,1,3345083.73,3345083.73
579,1,13,30,8,2022-05-05,1,4207830.27,4207830.27
580,16,11,4,9,2023-06-29,2,662562.1,1325124.2
581,22,1,34,1,2023-04-19,1,1633625.86,1633625.86
582,22,2,12,6,2025-02-17,1,984258.39,984258.39
583,18,3,43,5,2022-08-02,1,1071362.23,1071362.23
584,9,3,39,5,2023-12-23,1,1356077.13,1356077.13
585,23,4,53,8,2025-05-31,1,4937180.78,4937180.78
586,12,5,24,11,2024-07-05,1,2915361.57,2915361.57
587,41,2,9,12,2023-09-11,1,960868.59,960868.59
588,1,3,45,9,2025-02-07,1,4442259.37,4442259.37
589,21,1,10,2,2024-01-22,1,1460508.53,1460508.53
590,38,3,37,10,2022-06-08,1,1896917.61,1896917.61
591,29,11,37,9,2022-07-15,1,717871.54,717871.54
592,25,5,4,10,2024-06-08,1,1815882.29,1815882.29
593,37,6,1,7,2025-07-18,1,6117724.88,6117724.88
594,16,5,33,7,2024-03-15,1,507001.19,507001.19
595,30,4,10,2,2022-06-19,1,3001654.03,3001654.03
596,20,2,28,8,2022-09-25,1,4002373.85,4002373.85
597,31,3,36,7,2025-11-22,1,2883268.14,2883268.14
598,39,4,21,4,2025-09-04,1,1244650.22,1244650.22
599,2,6,29,7,2024-06-21,3,2134107.52,6402322.56
600,3,3,55,1,2022-04-22,1,765609.74,765609.74
601,12,11,22,7,2022-08-16,1,3203805.57,3203805.57
602,14,9,35,6,2023-06-14,1,1279224.8,1279224.8
603,23,7,25,6,2025-09-20,3,3415780.91,10247342.73
604,22,2,18,1,2025-09-02,1,1062915.64,1062915.64
605,40,6,24,9,2022-02-09,1,1669026.87,1669026.87
606,13,15,46,1,2023-10-09,1,830876.04,830876.04
607,25,14,46,1,2023-05-22,1,1069392.65,1069392.65
608,39,9,44,4,2025-07-04,1,2121055.02,2121055.02
609,14,2,17,9,2022-03-02,3,1885373.54,5656120.62
610,40,3,9,1,2024-02-22,1,6877210.54,6877210.54
611,22,7,37,3,2023-10-02,2,1566518.22,3133036.44
612,15,1,52,3,2025-12-15,1,3182304.37,3182304.37
613,39,10,37,10,2024-12-27,2,2630361.69,5260723.38
614,7,8,27,11,2023-09-14,2,2612538.68,5225077.36
615,18,13,50,3,2022-09-27,2,3829449.19,7658898.38
616,9,2,15,7,2023-04-18,1,2322463.59,2322463.59
617,28,4,39,6,2025-08-23,1,2239243.58,2239243.58
618,16,1,3,5,2022-01-31,1,701090.1,701090.1
619,39,6,14,1,2024-06-18,1,4747306.03,4747306.03
620,37,4,26,8,2025-05-30,1,3977970.83,3977970.83
621,30,6,39,6,2025-08-06,1,2262569.04,2262569.04
622,37,4,3,9,2023-05-19,1,5650916.31,5650916.31
623,21,5,41,11,2023-01-24,1,1248689.55,1248689.55
624,13,11,28,3,2022-04-22,1,630081.6,630081.6
625,28,6,33,2,2025-04-13,1,4357616.83,4357616.83
626,40,4,12,6,2025-12-30,1,5384117.61,5384117.61
627,37,6,11,8,2022-09-11,1,1726004.58,1726004.58
628,6,1,47,8,2024-11-13,1,2909649.71,2909649.71
629,8,2,43,9,2022-11-29,1,759099.22,759099.22
630,9,3,29,3,2023-01-06,1,2238783.84,2238783.84
631,7,6,30,6,2024-10-18,1,1702105.92,1702105.92
632,1,6,27,5,2025-05-16,1,4066000.81,4066000.81
633,25,6,53,3,2023-01-14,1,1620166.8,1620166.8
634,8,12,54,7,2023-11-10,1,805737.25,805737.25
635,3,6,45,7,2025-03-18,1,607531.03,607531.03
636,32,5,6,8,2023-10-24,1,1612291.58,1612291.58
637,16,5,9,2,2023-07-17,1,422919.6,422919.6
638,15,2,37,8,2025-07-12,1,2643245.44,2643245.44
639,22,6,46,3,2025-05-31,1,862939.18,862939.18
640,35,6,40,6,2024-11-30,1,1821047.56,1821047.56
641,20,2,13,1,2022-02-19,2,4263218.25,8526436.5
642,19,2,27,5,2023-12-10,1,2172412.67,2172412.67
643,12,5,8,7,2023-12-01,1,1086989.96,1086989.96
644,24,2,44,6,2024-08-29,1,4715844.31,4715844.31
645,33,6,35,10,2024-08-05,1,3141079.52,3141079.52
646,32,11,47,7,2025-02-11,1,2581110.36,2581110.36
647,23,11,23,1,2025-12-18,1,1727628.25,1727628.25
648,35,6,49,4,2023-10-07,1,3012389.72,3012389.72
649,12,3,20,3,2023-09-12,2,1159551.25,2319102.5
650,9,2,33,1,2024-09-15,1,1677877.49,1677877.49
651,38,4,20,8,2022-10-21,1,1507096.55,1507096.55
652,6,15,3,6,2023-09-29,1,3590378.55,3590378.55
653,28,4,34,8,2023-10-02,1,3153755.38,3153755.38
654,11,5,43,2,2022-10-18,1,1619158.17,1619158.17
655,15,7,16,3,2023-09-30,1,2243498.99,2243498.99
656,26,1,44,1,2024-02-25,1,1921407.2,1921407.2
657,4,6,54,7,2024-07-02,1,1169112.32,1169112.32
658,26,8,35,1,2024-08-11,1,1830355.46,1830355.46
659,24,7,20,7,2025-12-25,1,1239296.3,1239296.3
660,19,12,24,5,2025-12-03,1,2430136.54,2430136.54
661,15,4,8,4,2024-08-02,1,4518909.37,4518909.37
662,35,5,26,9,2022-08-08,1,1907521.33,1907521.33
663,14,5,27,3,2023-05-15,1,1485116.38,1485116.38
664,23,3,38,5,2024-06-10,1,4843739.35,4843739.35
665,24,2,48,11,2025-03-21,1,2238666.04,2238666.04
666,35,3,29,3,2024-04-11,1,1264882.15,1264882.15
667,5,10,32,7,2022-05-06,1,6449987.25,6449987.25
668,6,12,1,8,2025-09-15,2,3182898.48,6365796.96
669,8,5,44,9,2023-09-06,1,750449.51,750449.51
670,24,14,23,12,2025-04-08,1,4527790.24,4527790.24
671,1,1,24,10,2022-04-19,1,4449760.1,4449760.1
672,1,1,2,3,2025-12-09,3,2872111.95,8616335.85
673,26,4,12,6,2023-01-21,1,3212956.12,3212956.12
674,24,4,43,2,2022-01-24,1,4247658.47,4247658.47
675,5,4,9,1,2025-08-08,1,5958054.99,5958054.99
676,33,7,40,3,2024-11-09,2,3922826.74,7845653.48
677,34,4,32,9,2023-04-30,1,2334616.68,2334616.68
678,29,5,3,6,2025-12-14,2,521867.94,1043735.88
679,25,8,55,12,2023-07-27,1,4140508.19,4140508.19
680,19,1,48,7,2025-07-21,2,943781.17,1887562.34
681,25,5,30,6,2024-08-18,2,2914832.49,5829664.98
682,25,15,11,1,2025-05-08,1,1925271.67,1925271.67
683,30,1,11,6,2025-09-06,1,3577040.23,3577040.23
684,43,2,33,1,2023-07-24,1,4665284.69,4665284.69
685,12,2,39,3,2025-04-26,1,3183888.68,3183888.68
686,30,2,16,6,2024-12-16,1,3319847.77,3319847.77
687,15,13,32,8,2024-04-25,1,1261331.67,1261331.67
688,31,6,47,9,2022-04-22,1,1878357.3,1878357.3
689,27,2,20,6,2025-10-31,1,3780987.3,3780987.3
690,20,1,29,5,2023-10-09,2,1504186.17,3008372.34
691,28,6,28,7,2025-08-28,2,1000923.85,2001847.7
692,36,1,26,6,2025-10-14,1,1613259.98,1613259.98
693,30,3,12,4,2022-01-22,1,3052736.87,3052736.87
694,27,1,29,4,2023-08-04,1,4077511.17,4077511.17
695,12,1,54,3,2025-05-12,1,957668.46,957668.46
696,26,12,43,8,2025-08-19,1,3200150.74,3200150.74
697,24,7,30,7,2022-06-05,2,4744118.17,9488236.34
698,26,4,50,8,2023-06-12,1,3943225.18,3943225.18
699,9,3,4,3,2023-06-27,1,1179420.74,1179420.74
700,9,2,42,6,2022-10-22,3,1171785.67,3515357.01
701,18,4,3,1,2025-03-16,1,2764507.75,2764507.75
702,29,4,1,11,2025-09-23,1,712007.37,712007.37
703,17,3,46,11,2024-10-01,1,452685.01,452685.01
704,17,1,25,11,2024-09-14,1,656991.33,656991.33
705,7,3,4,7,2025-08-18,3,3678016.22,11034048.66
706,6,1,50,3,2023-02-20,2,2486484.64,4972969.28
707,9,2,7,7,2024-01-06,1,1121864.55,1121864.55
708,20,2,2,8,2025-04-29,1,4584703.92,4584703.92
709,11,6,54,8,2022-02-03,1,2350361.87,2350361.87
710,2,1,52,7,2024-12-07,1,1115193.43,1115193.43
711,28,5,3,8,2024-09-28,1,4243139.53,4243139.53
712,27,1,9,1,2025-07-19,2,2674885.08,5349770.16
713,3,4,38,1,2022-08-06,1,564340.91,564340.91
714,7,1,22,8,2025-10-21,1,3970063.52,3970063.52
715,7,3,14,8,2025-04-29,1,4406181.64,4406181.64
716,9,9,24,6,2024-06-17,1,1161530.59,1161530.59
717,12,10,25,8,2022-02-02,1,3054499.62,3054499.62
718,37,13,38,9,2024-05-02,1,1672730.63,1672730.63
719,28,1,18,6,2024-04-23,1,3924011.81,3924011.81
720,11,6,40,11,2025-07-08,1,1518122.62,1518122.62
721,34,5,34,12,2025-06-21,1,2010161.09,2010161.09
722,16,2,43,3,2022-04-19,1,668821.07,668821.07
723,10,14,12,3,2022-03-30,1,4091502.75,4091502.75
724,4,2,49,6,2022-08-02,1,1100612.38,1100612.38
725,30,10,8,1,2023-04-27,1,4327536.65,4327536.65
726,29,2,21,3,2022-08-14,1,642937.6,642937.6
727,14,12,15,1,2025-04-13,1,848264.07,848264.07
728,20,13,25,5,2024-07-26,1,4606659.81,4606659.81
729,29,2,45,6,2023-07-29,3,657653.0,1972959.0
730,8,2,19,7,2025-07-30,1,895620.73,895620.73
731,41,5,27,9,2024-09-28,1,4980766.77,4980766.77
732,36,4,28,8,2023-05-21,1,1376803.0,1376803.0
733,12,13,37,10,2024-05-05,1,2489150.43,2489150.43
734,43,10,34,5,2025-11-27,1,1166307.05,1166307.05
735,19,1,14,2,2023-08-29,1,1221274.65,1221274.65
736,11,6,30,9,2025-04-10,1,4720927.2,4720927.2
737,2,12,51,9,2025-07-07,1,2748582.42,2748582.42
738,19,1,22,6,2023-08-31,2,1893117.94,3786235.88
739,18,5,51,7,2025-06-24,2,1618398.64,3236797.28
740,37,14,4,1,2024-01-19,1,5362724.44,5362724.44
741,19,6,36,8,2023-02-24,1,879895.11,879895.11
742,8,6,49,6,2024-12-22,1,661494.14,661494.14
743,18,4,54,2,2025-12-24,1,901351.79,901351.79
744,34,3,45,8,2022-05-15,1,4334367.91,4334367.91
745,10,3,5,1,2023-07-20,1,4322626.04,4322626.04
746,7,2,2,3,2025-10-29,1,1782286.03,1782286.03
747,7,6,5,1,2023-04-21,1,2754970.02,2754970.02
748,35,5,51,4,2025-04-30,1,2815844.69,2815844.69
749,27,4,51,4,2023-06-17,1,2904252.47,2904252.47
750,11,11,19,6,2022-12-07,1,2284840.5,2284840.5
751,9,2,43,8,2022-03-26,1,1945355.48,1945355.48
752,25,2,43,4,2024-07-07,1,2309723.56,2309723.56
753,9,3,10,11,2025-01-23,2,1557245.95,3114491.9
754,15,2,37,7,2025-03-03,1,3867132.8,3867132.8
755,29,1,3,2,2025-02-02,1,766301.43,766301.43
756,7,2,21,1,2025-08-06,1,1179536.15,1179536.15
757,10,10,6,6,2024-07-01,1,3376754.67,3376754.67
758,28,3,39,7,2022-04-25,3,4567534.36,13702603.08
759,39,12,24,1,2023-12-08,1,2349534.02,2349534.02
760,42,8,27,8,2023-08-15,1,1994078.29,1994078.29
761,9,8,54,6,2022-06-26,2,2265271.11,4530542.22
762,8,5,38,8,2022-07-01,3,647131.53,1941394.59
763,1,2,37,8,2025-10-27,1,3163582.2,3163582.2
764,34,5,2,8,2025-08-04,1,4082363.51,4082363.51
765,19,4,45,7,2022-02-28,2,1928020.18,3856040.36
766,7,1,38,6,2024-06-12,3,2414912.16,7244736.48
767,37,7,33,8,2022-02-05,1,4755658.73,4755658.73
768,35,3,9,4,2022-04-19,1,1450571.58,1450571.58
769,12,3,34,7,2022-06-07,2,2432764.73,4865529.46
770,21,1,35,4,2023-10-10,1,1697395.35,1697395.35
771,28,7,38,4,2025-11-11,1,2012823.97,2012823.97
772,39,5,51,10,2025-06-10,1,1543528.61,1543528.61
773,28,8,52,2,2024-08-01,1,4547578.89,4547578.89
774,39,1,45,4,2024-06-24,1,1354422.2,1354422.2
775,38,3,2,8,2022-08-31,1,3312429.96,3312429.96
776,11,2,9,12,2024-05-20,1,4168727.09,4168727.09
777,28,10,3,3,2022-03-09,1,3892061.98,3892061.98
778,32,1,5,4,2022-01-22,1,2988759.42,2988759.42
779,31,2,12,7,2022-03-01,2,4130016.16,8260032.32
780,6,14,11,9,2025-06-09,2,3253987.9,6507975.8
781,12,5,14,8,2023-08-01,1,3009533.9,3009533.9
782,9,8,33,9,2024-08-30,1,2308467.8,2308467.8
783,16,14,23,12,2024-05-18,1,607919.35,607919.35
784,11,15,8,6,2024-10-12,1,1724048.12,1724048.12
785,28,3,19,6,2023-10-01,1,3009179.59,3009179.59
786,35,15,55,1,2024-09-01,1,1691755.5,1691755.5
787,40,6,26,5,2025-09-10,1,3444455.39,3444455.39
788,28,7,48,10,2025-10-08,1,1305209.15,1305209.15
789,35,8,18,8,2025-08-11,1,3602542.88,3602542.88
790,40,14,33,3,2024-07-20,1,3377508.26,3377508.26
791,7,6,7,8,2022-05-20,1,2285085.5,2285085.5
792,20,6,20,7,2022-07-17,1,1011342.25,1011342.25
793,31,4,19,7,2024-10-01,1,3628376.83,3628376.83
794,23,1,28,9,2022-09-01,1,4174590.1,4174590.1
795,16,4,36,7,2023-09-13,1,510467.69,510467.69
796,37,3,49,1,2025-10-14,1,2142665.56,2142665.56
797,24,5,4,5,2024-10-10,1,3029197.11,3029197.11
798,16,2,38,1,2024-01-21,1,638807.57,638807.57
799,15,12,7,5,2024-01-02,1,4020723.32,4020723.32
800,17,2,6,10,2022-05-15,1,418941.9,418941.9
801,37,5,43,9,2025-03-09,1,1862845.43,1862845.43
802,21,4,21,5,2024-03-10,1,1279618.88,1279618.88
803,14,7,32,6,2025-09-28,1,847873.15,847873.15
804,15,4,55,12,2022-06-04,1,3486894.79,3486894.79
805,35,1,26,8,2025-07-03,1,2877889.45,2877889.45
806,30,1,5,6,2024-12-23,1,1168750.09,1168750.09
807,11,3,28,7,2025-12-25,1,3931107.05,3931107.05
808,23,5,32,3,2024-08-15,1,4465249.03,4465249.03
809,12,11,37,8,2022-05-03,1,3268568.75,3268568.75
810,22,2,20,9,2024-04-20,1,1192610.76,1192610.76
811,14,2,53,3,2023-10-05,1,1693897.61,1693897.61
812,10,4,28,5,2022-03-17,1,2633784.55,2633784.55
813,10,10,36,3,2022-03-28,1,2705543.59,2705543.59
814,41,12,39,4,2022-05-11,1,3117138.33,3117138.33
815,38,6,54,8,2025-03-15,1,2536517.89,2536517.89
816,40,14,17,6,2022-07-04,1,4356332.53,4356332.53
817,11,3,25,8,2023-04-29,1,1315045.5,1315045.5
818,40,2,27,3,2025-04-22,1,2562576.49,2562576.49
819,4,1,31,7,2023-07-23,1,1286816.97,1286816.97
820,37,8,2,7,2025-05-25,1,6496199.16,6496199.16
821,2,1,43,3,2025-02-05,1,3914312.09,3914312.09
822,16,12,35,9,2024-06-25,1,625496.34,625496.34
823,17,15,6,11,2023-04-28,1,721536.21,721536.21
824,13,4,52,8,2024-04-12,1,820953.2,820953.2
825,32,10,48,5,2023-11-13,1,2008026.21,2008026.21
826,37,7,23,5,2025-01-26,1,5838624.36,5838624.36
827,30,1,41,5,2025-08-05,1,2538995.2,2538995.2
828,8,3,11,3,2025-08-22,1,691277.38,691277.38
829,31,10,31,9,2025-11-08,1,4397149.76,4397149.76
830,15,3,25,11,2025-03-14,1,2089565.23,2089565.23
831,11,6,6,12,2023-02-11,2,4523404.31,9046808.62
832,12,6,10,1,2024-01-24,1,4087122.49,4087122.49
833,9,5,30,9,2024-11-24,1,1998362.98,1998362.98
834,20,6,19,8,2023-01-23,2,1441954.72,2883909.44
835,18,2,40,6,2023-05-24,1,2080385.26,2080385.26
836,16,1,21,12,2024-03-25,1,641566.11,641566.11
837,28,9,7,6,2022-04-17,1,3616985.08,3616985.08
838,15,15,52,7,2022-04-04,2,1892547.71,3785095.42
839,1,15,9,12,2025-02-19,1,2666805.39,2666805.39
840,3,4,30,2,2023-10-12,1,513922.66,513922.66
841,18,15,54,3,2024-01-09,1,1587152.02,1587152.02
842,39,6,17,6,2024-06-11,2,2031506.82,4063013.64
843,38,9,55,10,2025-07-27,3,2164259.68,6492779.04
844,33,2,17,3,2024-08-14,1,981968.27,981968.27
845,18,1,46,6,2024-07-26,2,4034021.81,8068043.62
846,20,1,19,3,2022-12-11,2,4420802.14,8841604.28
847,34,2,1,6,2025-03-14,1,3028216.11,3028216.11
848,9,4,22,1,2025-10-27,1,2584736.04,2584736.04
849,7,1,2,1,2025-12-20,2,2886416.1,5772832.2
850,19,1,42,7,2024-07-16,1,2443394.62,2443394.62
851,14,14,14,9,2025-08-11,1,1579934.73,1579934.73
852,13,5,6,5,2023-10-13,1,795605.9,795605.9
853,32,6,32,8,2023-09-28,1,2052668.91,2052668.91
854,38,1,13,6,2024-03-05,1,3336300.38,3336300.38
855,20,9,40,3,2025-07-15,1,3243725.08,3243725.08
856,18,4,44,8,2024-10-11,1,854658.84,854658.84
857,27,1,20,3,2022-09-19,1,1168056.48,1168056.48
858,28,4,36,1,2022-04-03,1,2010241.61,2010241.61
859,21,4,53,3,2023-06-06,1,1387888.42,1387888.42
860,25,9,51,3,2024-03-15,1,3461793.41,3461793.41
861,3,3,49,7,2025-07-01,1,607253.12,607253.12
862,33,11,6,8,2025-05-22,2,2031993.15,4063986.3
863,12,1,1,3,2024-09-04,1,3404350.15,3404350.15
864,19,9,20,7,2025-06-17,1,1502706.63,1502706.63
865,16,3,9,2,2023-01-26,1,637855.59,637855.59
866,7,12,42,2,2023-05-11,3,1135928.0,3407784.0
867,18,2,30,3,2024-05-14,1,2804776.97,2804776.97
868,2,7,31,1,2024-07-09,1,1565951.49,1565951.49
869,25,11,1,1,2025-12-31,1,1467704.55,1467704.55
870,18,8,3,6,2024-09-22,1,2370691.69,2370691.69
871,21,12,15,8,2022-11-21,2,1646783.16,3293566.32
872,18,13,45,5,2023-01-29,1,2296215.45,2296215.45
873,18,7,55,9,2025-09-07,1,2410427.7,2410427.7
874,19,3,44,7,2024-01-08,1,2320226.5,2320226.5
875,33,6,48,1,2024-09-15,1,3702707.31,3702707.31
876,7,1,32,4,2023-03-05,1,2034479.93,2034479.93
877,24,2,12,9,2022-12-08,1,4872788.28,4872788.28
878,7,3,3,8,2025-02-14,1,2154930.69,2154930.69
879,12,5,46,1,2024-06-15,1,1405918.06,1405918.06
880,33,15,40,8,2022-07-28,1,4296367.39,4296367.39
881,34,6,24,3,2023-08-22,1,1003051.26,1003051.26
882,29,12,24,4,2023-02-18,1,706290.88,706290.88
883,18,11,33,3,2023-06-29,1,3280880.44,3280880.44
884,16,6,49,6,2023-04-13,1,666593.11,666593.11
885,8,12,34,8,2024-01-11,2,704037.13,1408074.26
886,40,8,5,1,2023-10-07,1,3887878.14,3887878.14
887,31,1,10,10,2022-04-29,1,2689502.18,2689502.18
888,42,12,27,5,2025-10-26,1,2133662.14,2133662.14
889,37,3,34,7,2022-10-28,1,5282677.42,5282677.42
890,18,10,45,4,2025-08-21,1,1403094.79,1403094.79
891,17,1,47,8,2022-09-16,1,468886.07,468886.07
892,22,5,22,8,2025-01-10,1,1402990.83,1402990.83
893,12,15,4,9,2023-06-16,1,3789888.96,3789888.96
894,26,6,20,6,2022-01-11,1,1975884.2,1975884.2
895,19,15,41,7,2025-05-04,1,2490845.46,2490845.46
896,11,11,9,8,2024-11-30,1,2002398.25,2002398.25
897,7,10,10,8,2024-04-23,1,3585751.39,3585751.39
898,6,4,24,7,2024-04-04,2,1321470.04,2642940.08
899,25,2,28,12,2025-11-12,1,2584091.67,2584091.67
900,20,1,46,6,2025-12-13,1,4951246.71,4951246.71
901,22,1,36,4,2022-09-01,1,1586154.91,1586154.91
902,25,5,10,2,2023-09-17,1,2196298.8,2196298.8
903,43,10,38,5,2023-09-17,1,2364136.64,2364136.64
904,38,4,23,1,2022-04-02,1,1757416.52,1757416.52
905,18,12,31,9,2025-05-25,1,2628286.78,2628286.78
906,7,9,10,9,2025-07-03,1,1736126.06,1736126.06
907,17,5,57,5,2023-07-23,1,481483.78,481483.78
