policy_month_id,policy_id,product_id,agent_id,region_id,accounting_month,written_premium,earned_premium,exposure_units,active_policy_flag,due_for_renewal_flag,renewed_flag
374,53,6,26,1,2026-06-01,51972.63,46341.99,0.977512,True,True,True
375,54,5,39,3,2025-01-01,22389.67,20104.54,0.970888,True,False,
376,54,5,39,3,2025-02-01,22361.03,20253.69,0.989711,True,False,
377,54,5,39,3,2025-03-01,22972.39,21672.8,0.887187,True,False,
378,54,5,39,3,2025-04-01,22513.19,20502.74,0.88689,True,False,
379,54,5,39,3,2025-05-01,24573.99,21941.0,0.863398,True,False,
380,54,5,39,3,2025-06-01,22872.92,21632.58,0.89736,True,True,True
381,56,1,30,3,2025-01-01,22324.66,21504.62,0.960458,True,False,
382,56,1,30,3,2025-02-01,24838.43,23678.75,0.976224,True,False,
383,56,1,30,3,2025-03-01,23595.87,22630.24,0.865458,True,False,
384,56,1,30,3,2025-04-01,27526.75,25778.24,0.96454,True,False,
385,56,1,30,3,2025-05-01,25935.78,23861.71,0.955899,True,False,
386,56,1,30,3,2025-06-01,25521.32,23989.83,0.8502,True,False,
387,56,1,30,3,2025-07-01,26843.54,24070.36,0.942042,True,False,
388,56,1,30,3,2025-08-01,27164.98,25753.61,0.921059,True,False,
389,56,1,30,3,2025-09-01,25960.67,23985.57,0.85519,True,False,
390,56,1,30,3,2025-10-01,27328.08,26662.1,0.958076,True,False,
391,56,1,30,3,2025-11-01,28103.34,27180.09,0.903296,True,False,
392,56,1,30,3,2025-12-01,26071.59,24140.93,0.863732,True,True,True
393,58,1,14,1,2025-01-01,32535.74,30351.84,0.930797,True,False,
394,58,1,14,1,2025-02-01,33288.06,29884.06,0.961226,True,False,
395,58,1,14,1,2025-03-01,36233.71,34707.12,0.880081,True,True,True
396,61,2,101,2,2025-01-01,16454.65,16060.16,0.988644,True,False,
397,61,2,101,2,2025-02-01,16857.16,15095.49,0.872126,True,False,
398,61,2,101,2,2025-03-01,16603.35,15659.55,0.876889,True,False,
399,61,2,101,2,2025-04-01,17457.41,16065.56,0.96907,True,False,
400,61,2,101,2,2025-05-01,17475.56,15652.65,0.861319,True,False,
401,61,2,101,2,2025-06-01,17432.6,15626.89,0.969363,True,True,False
402,62,8,15,1,2025-01-01,59663.87,53590.35,0.874806,True,False,
403,62,8,15,1,2025-02-01,58623.92,56517.98,0.926511,True,False,
404,62,8,15,1,2025-03-01,62125.01,55970.77,0.87619,True,False,
405,62,8,15,1,2025-04-01,60456.89,57229.76,0.948928,True,False,
406,62,8,15,1,2025-05-01,61219.64,55167.52,0.972743,True,False,
407,62,8,15,1,2025-06-01,66082.99,59327.73,0.947748,True,True,False
408,63,1,17,3,2025-10-01,29955.91,28642.93,0.976093,True,False,
409,63,1,17,3,2025-11-01,30322.18,29485.93,0.910416,True,False,
410,63,1,17,3,2025-12-01,29386.8,28085.76,0.87608,True,False,
411,63,1,17,3,2026-01-01,30152.76,28511.04,0.926029,True,False,
412,63,1,17,3,2026-02-01,29772.01,28582.26,0.853048,True,False,
413,63,1,17,3,2026-03-01,30608.05,28850.93,0.965411,True,False,
414,63,1,17,3,2026-04-01,33539.41,31031.31,0.990979,True,False,
415,63,1,17,3,2026-05-01,32994.47,30844.22,0.94671,True,False,
416,63,1,17,3,2026-06-01,36712.44,35113.59,0.867758,True,True,False
417,67,5,117,2,2025-01-01,30015.05,28737.88,0.864693,True,False,
418,67,5,117,2,2025-02-01,29937.77,28721.11,0.977151,True,False,
419,67,5,117,2,2025-03-01,30051.28,26733.25,0.969715,True,False,
420,67,5,117,2,2025-04-01,29515.76,27982.46,0.907367,True,False,
421,67,5,117,2,2025-05-01,27783.56,26141.32,0.89287,True,False,
422,67,5,117,2,2025-06-01,31095.65,29255.83,0.903831,True,True,True
423,68,3,89,1,2025-09-01,12368.92,11244.37,0.874309,False,False,
424,68,3,89,1,2025-10-01,13295.89,12659.31,0.982601,False,False,
425,68,3,89,1,2025-11-01,13628.7,12781.4,0.885958,False,False,
426,68,3,89,1,2025-12-01,14243.73,12984.51,0.955463,False,False,
427,68,3,89,1,2026-01-01,14097.08,12468.53,0.947616,False,False,
428,68,3,89,1,2026-02-01,14623.8,13883.33,0.921509,False,False,
429,68,3,89,1,2026-03-01,13584.8,12158.25,0.883731,False,False,
430,68,3,89,1,2026-04-01,15377.9,14132.69,0.874356,False,False,
431,68,3,89,1,2026-05-01,14364.33,13269.9,0.900905,False,False,
432,68,3,89,1,2026-06-01,13588.17,12456.65,0.984519,False,False,
433,69,5,77,3,2025-08-01,22903.93,20985.34,0.957345,True,False,
434,69,5,77,3,2025-09-01,22659.41,21846.44,0.931799,True,False,
435,69,5,77,3,2025-10-01,25789.69,23024.24,0.860132,True,False,
436,69,5,77,3,2025-11-01,27327.08,24652.31,0.915378,True,False,
437,69,5,77,3,2025-12-01,26150.06,23074.36,0.955567,True,False,
438,69,5,77,3,2026-01-01,26531.36,25759.25,0.869632,True,False,
439,69,5,77,3,2026-02-01,23748.69,21512.83,0.895739,True,False,
440,69,5,77,3,2026-03-01,27092.12,25379.21,0.89056,True,False,
441,69,5,77,3,2026-04-01,24355.9,22704.8,0.880172,True,False,
442,69,5,77,3,2026-05-01,24011.71,22628.51,0.950251,True,False,
443,69,5,77,3,2026-06-01,24191.26,22511.2,0.935767,True,True,True
444,70,10,1,1,2025-11-01,34770.23,33358.65,0.929279,True,False,
445,70,10,1,1,2025-12-01,37547.13,34691.23,0.917957,True,False,
446,70,10,1,1,2026-01-01,40577.97,38499.31,0.892902,True,False,
447,70,10,1,1,2026-02-01,35736.95,32794.58,0.878446,True,False,
448,70,10,1,1,2026-03-01,39768.69,37544.95,0.898394,True,False,
449,70,10,1,1,2026-04-01,41730.79,40821.79,0.920489,True,False,
450,70,10,1,1,2026-05-01,39604.75,35162.65,0.981758,True,False,
451,70,10,1,1,2026-06-01,37830.2,35668.12,0.946792,True,True,True
452,71,2,78,4,2025-01-01,18904.82,17873.41,0.901292,True,False,
453,71,2,78,4,2025-02-01,19267.09,18715.95,0.922987,True,False,
454,71,2,78,4,2025-03-01,21260.63,19348.44,0.872222,True,False,
455,71,2,78,4,2025-04-01,20020.76,18308.16,0.857528,True,True,False
456,72,9,57,2,2025-01-01,64105.68,57220.05,0.973184,True,False,
457,72,9,57,2,2025-02-01,70862.97,69422.35,0.886593,True,False,
458,72,9,57,2,2025-03-01,63352.05,60331.67,0.971196,True,False,
459,72,9,57,2,2025-04-01,67297.18,65519.8,0.965771,True,False,
460,72,9,57,2,2025-05-01,68611.07,65316.22,0.850144,True,False,
461,72,9,57,2,2025-06-01,68473.68,61420.82,0.895791,True,False,
462,72,9,57,2,2025-07-01,67638.15,64357.87,0.974356,True,False,
463,72,9,57,2,2025-08-01,67940.55,62622.79,0.939796,True,False,
464,72,9,57,2,2025-09-01,68155.88,62435.91,0.879321,True,False,
465,72,9,57,2,2025-10-01,73654.51,71459.98,0.919427,True,False,
466,72,9,57,2,2025-11-01,75607.14,71980.45,0.998598,True,True,True
467,73,8,34,3,2026-02-01,67118.2,59133.82,0.870842,True,False,
468,73,8,34,3,2026-03-01,67018.3,62481.2,0.915889,True,False,
469,73,8,34,3,2026-04-01,73238.65,65019.12,0.973051,True,False,
470,73,8,34,3,2026-05-01,68001.06,64488.73,0.953934,True,False,
471,73,8,34,3,2026-06-01,73955.15,66373.62,0.941939,True,True,False
472,74,6,44,2,2025-11-01,52447.21,46835.0,0.899662,True,False,
473,74,6,44,2,2025-12-01,52796.04,47499.55,0.957237,True,False,
474,74,6,44,2,2026-01-01,54313.95,49340.49,0.864128,True,False,
475,74,6,44,2,2026-02-01,48141.57,43873.17,0.926348,True,False,
476,74,6,44,2,2026-03-01,47332.52,44037.31,0.873673,True,False,
477,74,6,44,2,2026-04-01,46718.51,42909.81,0.863451,True,False,
478,74,6,44,2,2026-05-01,53575.58,48875.0,0.879993,True,False,
479,74,6,44,2,2026-06-01,51781.18,47747.66,0.993684,True,True,True
480,75,5,84,2,2025-01-01,19953.32,18026.94,0.955476,True,False,
481,75,5,84,2,2025-02-01,19213.07,17364.95,0.928762,True,False,
482,75,5,84,2,2025-03-01,20119.55,19666.4,0.884012,True,False,
483,75,5,84,2,2025-04-01,18061.16,16915.73,0.896257,True,False,
484,75,5,84,2,2025-05-01,20404.33,19523.26,0.878383,True,False,
485,75,5,84,2,2025-06-01,19654.65,17342.66,0.958831,True,False,
486,75,5,84,2,2025-07-01,20159.34,19713.93,0.900717,True,True,True
487,76,5,79,1,2025-11-01,32733.03,30621.34,0.913643,True,False,
488,76,5,79,1,2025-12-01,31984.37,28881.94,0.953687,True,False,
489,76,5,79,1,2026-01-01,34013.13,32199.99,0.996685,True,False,
490,76,5,79,1,2026-02-01,30476.16,27310.07,0.858872,True,False,
491,76,5,79,1,2026-03-01,29767.89,26984.61,0.858984,True,False,
492,76,5,79,1,2026-04-01,34164.96,31176.09,0.98961,True,False,
493,76,5,79,1,2026-05-01,31537.31,29455.99,0.939204,True,False,
494,76,5,79,1,2026-06-01,31924.08,29234.64,0.94946,True,True,False
495,77,5,105,1,2025-01-01,24487.21,22628.13,0.9678,True,False,
496,77,5,105,1,2025-02-01,22916.75,21338.42,0.982729,True,True,True
497,78,4,25,3,2025-07-01,44503.02,42131.5,0.915031,True,False,
498,78,4,25,3,2025-08-01,43813.13,40812.11,0.990694,True,False,
499,78,4,25,3,2025-09-01,45793.04,44830.64,0.973018,True,False,
500,78,4,25,3,2025-10-01,46091.17,42115.82,0.946838,True,False,
501,78,4,25,3,2025-11-01,50011.84,46080.98,0.882038,True,False,
502,78,4,25,3,2025-12-01,44262.21,41238.68,0.91662,True,False,
503,78,4,25,3,2026-01-01,47567.83,44172.06,0.93613,True,False,
504,78,4,25,3,2026-02-01,46454.47,43089.13,0.91411,True,False,
505,78,4,25,3,2026-03-01,48507.31,44867.87,0.947516,True,False,
506,78,4,25,3,2026-04-01,52375.02,48187.16,0.95977,True,False,
507,78,4,25,3,2026-05-01,54477.44,52126.71,0.966253,True,False,
508,78,4,25,3,2026-06-01,53463.84,49152.3,0.993232,True,True,True
509,79,10,53,2,2025-04-01,50279.17,45289.2,0.922653,True,False,
510,79,10,53,2,2025-05-01,54580.98,49441.58,0.994097,True,False,
511,79,10,53,2,2025-06-01,54363.87,52929.0,0.940889,True,False,
512,79,10,53,2,2025-07-01,54246.66,52970.44,0.991846,True,False,
513,79,10,53,2,2025-08-01,55674.16,49631.31,0.867719,True,False,
514,79,10,53,2,2025-09-01,50434.14,45125.63,0.932094,True,False,
515,79,10,53,2,2025-10-01,54520.47,51761.13,0.983822,True,False,
516,79,10,53,2,2025-11-01,54403.6,52604.5,0.984427,True,False,
517,79,10,53,2,2025-12-01,57595.06,55495.44,0.98888,True,False,
518,79,10,53,2,2026-01-01,56109.56,52199.08,0.927433,True,False,
519,79,10,53,2,2026-02-01,56637.28,55210.58,0.863724,True,False,
520,79,10,53,2,2026-03-01,56241.89,54590.79,0.966154,True,True,True
521,80,9,54,4,2025-01-01,80841.55,71156.14,0.929902,True,False,
522,80,9,54,4,2025-02-01,84886.55,79948.71,0.986364,True,False,
523,80,9,54,4,2025-03-01,74883.92,69894.44,0.952638,True,False,
524,80,9,54,4,2025-04-01,75062.05,72557.91,0.888473,True,True,False
525,81,1,115,4,2025-12-01,30254.67,29593.6,0.983117,True,False,
526,81,1,115,4,2026-01-01,33443.83,31729.67,0.910221,True,False,
527,81,1,115,4,2026-02-01,31705.8,29762.67,0.890102,True,False,
528,81,1,115,4,2026-03-01,30944.66,28733.24,0.929331,True,False,
529,81,1,115,4,2026-04-01,35386.67,33776.21,0.943776,True,False,
530,81,1,115,4,2026-05-01,34911.21,33764.95,0.858715,True,False,
531,81,1,115,4,2026-06-01,34749.85,30790.1,0.866502,True,True,True
532,82,3,92,2,2025-05-01,12876.98,12276.83,0.972797,True,False,
533,82,3,92,2,2025-06-01,13842.69,12984.04,0.850902,True,False,
534,82,3,92,2,2025-07-01,11860.8,10663.08,0.890241,True,False,
535,82,3,92,2,2025-08-01,12878.9,11822.9,0.872674,True,False,
536,82,3,92,2,2025-09-01,12235.41,10793.62,0.860369,True,False,
537,82,3,92,2,2025-10-01,12145.27,10727.04,0.917095,True,False,
538,82,3,92,2,2025-11-01,13694.15,12624.16,0.88939,True,False,
539,82,3,92,2,2025-12-01,13688.38,12911.34,0.956653,True,False,
540,82,3,92,2,2026-01-01,13092.02,12773.1,0.875805,True,False,
541,82,3,92,2,2026-02-01,14694.48,13861.47,0.890843,True,False,
542,82,3,92,2,2026-03-01,13135.72,11863.77,0.946914,True,False,
543,82,3,92,2,2026-04-01,15537.65,15021.44,0.997207,True,True,True
544,83,3,79,1,2025-09-01,10918.38,10423.77,0.887544,True,False,
545,83,3,79,1,2025-10-01,10927.59,9929.34,0.911193,True,False,
546,83,3,79,1,2025-11-01,11814.62,10407.36,0.853903,True,False,
547,83,3,79,1,2025-12-01,10516.82,9927.25,0.904986,True,False,
548,83,3,79,1,2026-01-01,11472.64,10630.89,0.880471,True,False,
549,83,3,79,1,2026-02-01,12168.52,10935.45,0.952641,True,False,
550,83,3,79,1,2026-03-01,12179.31,11028.96,0.956379,True,False,
551,83,3,79,1,2026-04-01,11748.07,10956.12,0.957547,True,False,
552,83,3,79,1,2026-05-01,11707.7,11095.56,0.869991,True,False,
553,83,3,79,1,2026-06-01,11658.59,10666.65,0.882745,True,True,True
554,84,7,96,1,2025-05-01,63088.79,60325.75,0.979086,True,False,
555,84,7,96,1,2025-06-01,70882.42,69118.71,0.944301,True,False,
556,84,7,96,1,2025-07-01,68945.52,62776.25,0.984252,True,False,
557,84,7,96,1,2025-08-01,65864.45,62800.57,0.967724,True,False,
558,84,7,96,1,2025-09-01,73334.01,64768.78,0.887669,True,False,
559,84,7,96,1,2025-10-01,72542.86,69622.65,0.95883,True,False,
560,84,7,96,1,2025-11-01,68542.62,66192.17,0.911866,True,False,
561,84,7,96,1,2025-12-01,78417.53,75937.98,0.987698,True,False,
562,84,7,96,1,2026-01-01,78285.15,74788.82,0.926573,True,False,
563,84,7,96,1,2026-02-01,71891.67,66978.1,0.927352,True,False,
564,84,7,96,1,2026-03-01,68547.85,62570.4,0.876595,True,False,
565,84,7,96,1,2026-04-01,75025.31,69176.51,0.886484,True,True,False
566,85,1,49,2,2025-02-01,25811.92,22726.47,0.981723,True,False,
567,85,1,49,2,2025-03-01,22657.72,21547.05,0.981541,True,False,
568,85,1,49,2,2025-04-01,24653.79,24021.46,0.958025,True,False,
569,85,1,49,2,2025-05-01,28001.34,25199.94,0.869243,True,False,
570,85,1,49,2,2025-06-01,26915.67,25071.76,0.972217,True,False,
571,85,1,49,2,2025-07-01,25176.96,22160.74,0.922755,True,False,
572,85,1,49,2,2025-08-01,26386.29,24043.78,0.925318,True,False,
573,85,1,49,2,2025-09-01,26371.22,25100.36,0.885347,True,False,
574,85,1,49,2,2025-10-01,25211.76,23917.84,0.903152,True,False,
575,85,1,49,2,2025-11-01,27476.44,24914.5,0.963235,True,False,
576,85,1,49,2,2025-12-01,25195.46,23311.68,0.878727,True,False,
577,85,1,49,2,2026-01-01,26962.22,25614.55,0.929114,True,False,
578,85,1,49,2,2026-02-01,25656.15,24941.22,0.850715,True,False,
579,85,1,49,2,2026-03-01,28379.61,27024.75,0.984409,True,False,
580,85,1,49,2,2026-04-01,30371.63,27183.42,0.991918,True,False,
581,85,1,49,2,2026-05-01,27342.65,25603.16,0.873468,True,False,
582,85,1,49,2,2026-06-01,28642.48,27475.67,0.990411,True,True,True
583,86,1,95,4,2025-01-01,23791.81,22845.76,0.939427,True,True,False
584,87,4,36,2,2025-04-01,55227.99,49636.48,0.932239,True,False,
585,87,4,36,2,2025-05-01,57024.76,55205.67,0.863343,True,False,
586,87,4,36,2,2025-06-01,53666.91,48160.57,0.950774,True,False,
587,87,4,36,2,2025-07-01,54606.18,48585.52,0.982968,True,False,
588,87,4,36,2,2025-08-01,59079.61,57215.01,0.866782,True,False,
589,87,4,36,2,2025-09-01,55532.75,52340.33,0.861838,True,False,
590,87,4,36,2,2025-10-01,62291.9,61001.26,0.92779,True,False,
591,87,4,36,2,2025-11-01,62878.28,61224.06,0.941355,True,False,
592,87,4,36,2,2025-12-01,54892.09,48999.22,0.894612,True,False,
593,87,4,36,2,2026-01-01,62397.47,58277.09,0.974627,True,False,
594,87,4,36,2,2026-02-01,61879.98,59497.51,0.889851,True,False,
595,87,4,36,2,2026-03-01,62312.04,55317.26,0.953447,True,True,True
596,88,6,12,4,2025-01-01,30125.63,28607.98,0.851011,True,False,
597,88,6,12,4,2025-02-01,30759.5,28716.36,0.91459,True,False,
598,88,6,12,4,2025-03-01,29908.45,27131.77,0.942551,True,False,
599,88,6,12,4,2025-04-01,28750.84,27967.15,0.966976,True,True,False
600,89,2,82,3,2025-09-01,22550.59,20027.01,0.928171,True,False,
601,89,2,82,3,2025-10-01,22717.6,21393.48,0.95269,True,False,
602,89,2,82,3,2025-11-01,22326.73,21060.87,0.934122,True,False,
603,89,2,82,3,2025-12-01,20888.53,19604.4,0.919896,True,False,
604,89,2,82,3,2026-01-01,22616.96,20071.78,0.985593,True,False,
605,89,2,82,3,2026-02-01,24036.33,21272.22,0.984923,True,False,
606,89,2,82,3,2026-03-01,24264.62,23237.96,0.989538,True,False,
607,89,2,82,3,2026-04-01,24744.5,22078.4,0.873982,True,False,
608,89,2,82,3,2026-05-01,22669.21,20899.36,0.874562,True,False,
609,89,2,82,3,2026-06-01,22716.25,21164.32,0.896052,True,True,True
610,90,3,97,4,2025-01-01,10633.49,9966.98,0.932727,True,False,
611,90,3,97,4,2025-02-01,10159.3,9707.72,0.872855,True,True,True
612,93,2,71,3,2025-01-01,19835.1,19034.54,0.877951,True,False,
613,93,2,71,3,2025-02-01,21989.68,19700.49,0.916005,True,True,True
614,94,1,45,1,2025-03-01,24210.18,23425.59,0.946637,True,False,
615,94,1,45,1,2025-04-01,26488.84,25645.04,0.86936,True,False,
616,94,1,45,1,2025-05-01,25769.43,23712.61,0.962637,True,False,
617,94,1,45,1,2025-06-01,27674.0,25598.2,0.867566,True,False,
618,94,1,45,1,2025-07-01,26530.61,25424.84,0.891317,True,False,
619,94,1,45,1,2025-08-01,24352.96,21774.92,0.865166,True,False,
620,94,1,45,1,2025-09-01,25072.29,23859.13,0.892876,True,False,
621,94,1,45,1,2025-10-01,27594.35,25205.34,0.955777,True,False,
622,94,1,45,1,2025-11-01,25199.13,22463.36,0.886219,True,False,
623,94,1,45,1,2025-12-01,27194.58,25737.47,0.943042,True,False,
624,94,1,45,1,2026-01-01,26559.06,24858.17,0.99122,True,False,
625,94,1,45,1,2026-02-01,25286.07,22460.6,0.924017,True,True,False
626,95,7,84,2,2026-02-01,60452.35,57613.93,0.883132,True,False,
627,95,7,84,2,2026-03-01,59881.69,53998.62,0.852245,True,False,
628,95,7,84,2,2026-04-01,54774.65,53504.93,0.957152,True,False,
629,95,7,84,2,2026-05-01,55194.74,50285.28,0.982458,True,False,
630,95,7,84,2,2026-06-01,61016.44,55181.72,0.996552,True,True,True
631,96,10,106,4,2025-01-01,40719.24,38221.33,0.959929,True,False,
632,96,10,106,4,2025-02-01,39255.19,34638.58,0.947584,True,False,
633,96,10,106,4,2025-03-01,41027.94,39433.54,0.989105,True,False,
634,96,10,106,4,2025-04-01,42337.01,39776.23,0.945414,True,False,
635,96,10,106,4,2025-05-01,39166.46,35888.32,0.94862,True,False,
636,96,10,106,4,2025-06-01,42583.06,40814.49,0.867761,True,False,
637,96,10,106,4,2025-07-01,43736.68,42159.06,0.9495,True,False,
638,96,10,106,4,2025-08-01,40276.96,38114.26,0.977572,True,True,True
639,97,4,47,2,2025-09-01,39652.1,36822.05,0.883673,False,False,
640,97,4,47,2,2025-10-01,38904.81,35881.44,0.935724,False,False,
641,97,4,47,2,2025-11-01,41201.01,36655.91,0.880188,False,False,
642,97,4,47,2,2025-12-01,40892.95,36488.83,0.948591,False,False,
643,97,4,47,2,2026-01-01,41354.27,37783.87,0.998302,False,False,
644,97,4,47,2,2026-02-01,40527.97,39562.8,0.876811,False,False,
645,97,4,47,2,2026-03-01,43914.88,41176.31,0.998467,False,False,
646,97,4,47,2,2026-04-01,43742.81,42567.41,0.902423,False,False,
647,97,4,47,2,2026-05-01,44363.23,39181.86,0.937466,False,False,
648,97,4,47,2,2026-06-01,42934.76,41320.49,0.924521,False,False,
649,98,1,59,2,2025-01-01,28384.6,27769.29,0.983577,True,False,
650,98,1,59,2,2025-02-01,30531.88,27386.11,0.982032,True,True,True
651,99,4,55,2,2025-01-01,38089.26,35455.89,0.95001,True,False,
652,99,4,55,2,2025-02-01,34962.23,31447.16,0.933611,True,False,
653,99,4,55,2,2025-03-01,34672.36,32677.85,0.854909,True,False,
654,99,4,55,2,2025-04-01,36759.45,33359.88,0.875308,True,False,
655,99,4,55,2,2025-05-01,36603.62,35006.61,0.912797,True,False,
656,99,4,55,2,2025-06-01,37811.42,34426.0,0.969064,True,False,
657,99,4,55,2,2025-07-01,36523.9,34923.38,0.959491,True,False,
658,99,4,55,2,2025-08-01,35888.11,34833.25,0.93461,True,False,
659,99,4,55,2,2025-09-01,41021.16,37403.86,0.95349,True,False,
660,99,4,55,2,2025-10-01,39913.74,36201.9,0.977743,True,False,
661,99,4,55,2,2025-11-01,41617.07,39411.56,0.980224,True,True,True
662,100,5,108,1,2025-09-01,30983.16,28158.03,0.99092,True,False,
663,100,5,108,1,2025-10-01,32396.92,31260.15,0.876947,True,False,
664,100,5,108,1,2025-11-01,31414.79,30042.11,0.903815,True,False,
665,100,5,108,1,2025-12-01,30505.92,28849.9,0.866507,True,False,
666,100,5,108,1,2026-01-01,33232.69,32025.15,0.93755,True,False,
667,100,5,108,1,2026-02-01,31352.89,28306.78,0.874436,True,False,
668,100,5,108,1,2026-03-01,29189.31,28023.85,0.854559,True,False,
669,100,5,108,1,2026-04-01,33730.82,31021.75,0.986535,True,False,
670,100,5,108,1,2026-05-01,30404.64,29218.92,0.979837,True,False,
671,100,5,108,1,2026-06-01,32023.36,31327.01,0.881707,True,True,True
672,102,1,51,1,2025-03-01,26362.66,23875.05,0.854263,True,False,
673,102,1,51,1,2025-04-01,25301.93,24773.85,0.976094,True,False,
674,102,1,51,1,2025-05-01,24311.01,22268.52,0.930464,True,False,
675,102,1,51,1,2025-06-01,27481.32,24712.02,0.863636,True,False,
676,102,1,51,1,2025-07-01,26418.07,23304.38,0.92733,True,False,
677,102,1,51,1,2025-08-01,26552.55,25137.23,0.926513,True,False,
678,102,1,51,1,2025-09-01,27109.62,25456.19,0.973516,True,False,
679,102,1,51,1,2025-10-01,26518.44,24482.97,0.93966,True,False,
680,102,1,51,1,2025-11-01,26101.25,23516.08,0.92071,True,False,
681,102,1,51,1,2025-12-01,28567.05,26818.51,0.959255,True,False,
682,102,1,51,1,2026-01-01,27570.83,25534.43,0.911081,True,False,
683,102,1,51,1,2026-02-01,25822.62,22763.85,0.979475,True,True,True
684,105,1,8,2,2025-01-01,35869.41,33223.13,0.86637,True,False,
685,105,1,8,2,2025-02-01,33046.56,32192.58,0.90429,True,False,
686,105,1,8,2,2025-03-01,34977.98,31077.85,0.85043,True,False,
687,105,1,8,2,2025-04-01,39211.8,37983.07,0.888202,True,False,
688,105,1,8,2,2025-05-01,37897.64,35702.18,0.875047,True,False,
689,105,1,8,2,2025-06-01,37783.2,35098.72,0.946684,True,False,
690,105,1,8,2,2025-07-01,40338.03,37501.83,0.888581,True,False,
691,105,1,8,2,2025-08-01,38727.67,34524.75,0.850841,True,False,
692,105,1,8,2,2025-09-01,37394.01,33166.99,0.921596,True,False,
693,105,1,8,2,2025-10-01,37433.2,36288.52,0.87675,True,False,
694,105,1,8,2,2025-11-01,40054.36,37777.45,0.999272,True,False,
695,105,1,8,2,2025-12-01,39632.39,38075.93,0.902685,True,False,
696,105,1,8,2,2026-01-01,36842.93,33912.07,0.950878,True,False,
697,105,1,8,2,2026-02-01,38331.74,34263.73,0.865727,True,False,
698,105,1,8,2,2026-03-01,40436.37,36938.55,0.964584,True,False,
699,105,1,8,2,2026-04-01,43162.0,42030.24,0.997026,True,True,True
700,106,3,118,2,2025-01-01,11606.48,10494.22,0.981871,True,False,
